index,总数,总价,平米单价,小区,所在区,户型,楼层,面积,户型结构,建筑类型,朝向,建筑结构,装修情况,梯户比例,电梯与否,发布年,发布月,发布日
4398,170857,336.0,38057,恒大都汇华庭,锦江,2室2厅1厨1卫,低楼层 (共50层),88.29㎡,平层,塔楼,西 西北,钢混结构,简装,四梯六户,有,2022,6,1
4399,170857,169.0,19225,银木佳苑,锦江,3室1厅1厨1卫,低楼层 (共31层),87.91㎡,平层,塔楼,东南,钢混结构,精装,两梯六户,有,2022,6,5
4400,170857,199.0,14885,五丁路1号,金牛,3室2厅1厨2卫,中楼层 (共16层),133.7㎡,平层,板楼,东南,钢混结构,简装,两梯六户,有,2022,6,14
4401,170857,129.5,14345,空港之星,双流,3室2厅1厨2卫,高楼层 (共17层),90.28㎡,平层,板塔结合,北,钢混结构,精装,两梯六户,有,2022,6,1
4402,170857,166.0,18548,蓝光圣菲town城,双流,3室2厅1厨1卫,中楼层 (共23层),89.5㎡,平层,板塔结合,南,钢混结构,其他,两梯八户,有,2022,6,12
4403,170858,152.0,14415,蓝光香境,温江,3室1厅1厨2卫,低楼层 (共34层),105.45㎡,平层,板塔结合,东南,钢混结构,精装,两梯五户,有,2022,6,13
4404,170858,240.0,26967,保利香槟光华,青羊,3室2厅1厨2卫,中楼层 (共18层),89㎡,平层,塔楼,南 北,钢混结构,精装,两梯六户,有,2022,6,12
4405,170858,102.0,18827,华润橡树湾A区,郫都,3室2厅1厨1卫,中楼层 (共34层),54.18㎡,平层,板塔结合,东南,钢混结构,简装,两梯六户,有,2022,6,13
4406,170858,122.0,9846,恋日家园G区,龙泉驿,3室2厅1厨2卫,中楼层 (共6层),123.91㎡,错层,板楼,南,钢混结构,简装,一梯两户,无,2022,6,15
4407,170858,130.0,14467,金牛花园,金牛,3室2厅1厨2卫,高楼层 (共17层),89.86㎡,平层,板楼,东南,钢混结构,精装,两梯四户,有,2022,6,13
4408,170858,220.0,23497,华都云景台,成华,3室1厅1厨2卫,低楼层 (共31层),93.63㎡,平层,塔楼,东北,钢混结构,简装,两梯五户,有,2022,6,9
4409,170858,115.0,10970,交大万嘉樟菊园,郫都,3室2厅1厨1卫,高楼层 (共26层),104.84㎡,平层,板塔结合,西北,框架结构,精装,两梯四户,有,2022,6,12
4410,170858,90.0,10686,上锦颐园,高新西,3室2厅1厨1卫,中楼层 (共24层),84.23㎡,平层,塔楼,东南,框架结构,精装,两梯六户,有,2022,6,15
4411,170858,160.0,15347,澳深花园,成华,3室1厅1厨2卫,中楼层 (共7层),104.26㎡,平层,板楼,南 北,砖混结构,精装,一梯两户,无,2022,6,3
4412,170858,258.0,30627,中粮锦云,成华,3室1厅1厨1卫,中楼层 (共31层),84.24㎡,平层,板塔结合,东南,钢混结构,精装,两梯六户,有,2022,6,12
4413,170858,246.0,27413,凯德风尚,青羊,3室2厅1厨1卫,高楼层 (共19层),89.74㎡,平层,板塔结合,西,钢混结构,精装,三梯七户,有,2022,6,8
4414,170858,117.0,13102,北欧印象,新都,3室2厅1厨2卫,低楼层 (共32层),89.3㎡,平层,板塔结合,东,钢混结构,精装,三梯六户,有,2022,6,7
4415,170858,212.0,18813,戛纳湾畔,天府新区,3室2厅1厨2卫,低楼层 (共14层),112.69㎡,平层,板塔结合,南,钢混结构,简装,两梯五户,有,2022,6,15
4416,170858,134.5,14435,蜀镇御景湖,双流,3室2厅1厨1卫,高楼层 (共12层),93.18㎡,平层,板塔结合,南,钢混结构,精装,两梯四户,有,2022,6,13
4417,170858,74.0,16559,泰基北锦,金牛,2室1厅1厨1卫,高楼层 (共26层),44.69㎡,平层,板塔结合,西南,钢混结构,简装,两梯六户,有,2022,6,6
4418,170858,93.0,10465,中铁奥维尔二期,郫都,3室1厅1厨2卫,中楼层 (共29层),88.87㎡,平层,塔楼,南 北,钢混结构,精装,三梯六户,有,2022,6,15
4419,170858,158.0,22015,海上海南苑,成华,2室2厅1厨1卫,低楼层 (共25层),71.77㎡,平层,塔楼,东北,钢混结构,精装,两梯六户,有,2022,6,12
4420,170858,158.0,16671,保利春天花语,新都,3室2厅1厨2卫,高楼层 (共24层),94.78㎡,平层,塔楼,南,钢混结构,精装,两梯六户,有,2022,6,8
4421,170858,132.0,10603,银河花园二期,龙泉驿,3室2厅1厨2卫,中楼层 (共11层),124.5㎡,平层,板楼,北,钢混结构,简装,一梯四户,有,2022,6,10
4422,170858,168.0,23036,中铁骑士府邸,双流,3室2厅1厨1卫,中楼层 (共32层),72.93㎡,平层,板塔结合,北,钢混结构,精装,两梯八户,有,2022,6,4
4423,170858,198.0,19944,清江雅居,青羊,3室1厅1厨1卫,中楼层 (共26层),99.28㎡,平层,塔楼,西,钢混结构,精装,三梯六户,有,2022,6,10
4424,170858,192.0,22522,成都电业局宿舍,锦江,2室2厅1厨1卫,中楼层 (共7层),85.25㎡,平层,板楼,东南,混合结构,精装,一梯两户,无,2022,6,12
4425,170858,495.0,36395,乐天圣苑,锦江,4室1厅1厨2卫,低楼层 (共40层),136.01㎡,平层,板塔结合,西南,钢混结构,精装,两梯四户,有,2022,6,11
4426,170858,81.0,10448,三阳郡都,新都,3室1厅1厨1卫,低楼层 (共16层),77.53㎡,平层,塔楼,西北,框架结构,精装,两梯六户,有,2022,6,9
4427,170858,125.0,15961,金科东方雅郡,龙泉驿,3室2厅1厨1卫,中楼层 (共32层),78.32㎡,平层,板塔结合,西北,钢混结构,精装,三梯八户,有,2022,6,5
4428,170858,109.0,12602,榕苑,武侯,3室1厅1厨1卫,中楼层 (共6层),86.5㎡,平层,板楼,北,混合结构,简装,一梯四户,无,2022,6,5
4429,170858,158.0,18932,蓝光圣菲悦城二期,双流,3室1厅1厨1卫,中楼层 (共20层),83.46㎡,平层,塔楼,南,钢混结构,精装,两梯七户,有,2022,6,13
4430,170858,125.0,15936,金科东方雅郡,龙泉驿,3室2厅1厨1卫,中楼层 (共32层),78.44㎡,平层,板塔结合,西南,钢混结构,简装,三梯八户,有,2022,6,8
4431,170858,105.0,13956,曼哈顿自然派,武侯,1室1厅1厨1卫,中楼层 (共20层),75.24㎡,平层,板塔结合,南,框架结构,精装,两梯十九户,有,2022,6,6
4432,170858,156.0,15503,嘉瑞苑二期,武侯,3室1厅1厨1卫,高楼层 (共6层),100.63㎡,平层,板楼,东,混合结构,精装,一梯两户,无,2022,6,15
4433,170857,125.0,15936,金科东方雅郡,龙泉驿,3室2厅1厨1卫,中楼层 (共32层),78.44㎡,平层,板塔结合,西南,钢混结构,简装,三梯八户,有,2022,6,8
4434,170857,178.0,20052,瑞安城中汇,金牛,2室1厅1厨1卫,低楼层 (共39层),88.77㎡,平层,塔楼,东北,钢混结构,简装,三梯八户,有,2022,6,5
4435,170857,136.0,16247,果壳里的城,龙泉驿,3室1厅1厨1卫,高楼层 (共34层),83.71㎡,平层,塔楼,西,钢混结构,精装,两梯五户,有,2022,6,6
4436,170857,109.0,12602,榕苑,武侯,3室1厅1厨1卫,中楼层 (共6层),86.5㎡,平层,板楼,北,混合结构,简装,一梯四户,无,2022,6,5
4437,170857,156.0,15503,嘉瑞苑二期,武侯,3室1厅1厨1卫,高楼层 (共6层),100.63㎡,平层,板楼,东,混合结构,精装,一梯两户,无,2022,6,15
4438,170857,122.0,10371,锦绣华都,双流,3室2厅1厨1卫,低楼层 (共6层),117.64㎡,错层,塔楼,南,混合结构,精装,一梯两户,无,2022,6,12
4439,170857,94.0,9705,河滨鹭岛,郫都,3室2厅1厨2卫,中楼层 (共31层),96.86㎡,平层,塔楼,西南,框架结构,精装,两梯六户,有,2022,6,13
4440,170857,105.0,13956,曼哈顿自然派,武侯,1室1厅1厨1卫,中楼层 (共20层),75.24㎡,平层,板塔结合,南,框架结构,精装,两梯十九户,有,2022,6,6
4441,170857,93.0,10465,中铁奥维尔二期,郫都,3室1厅1厨2卫,中楼层 (共29层),88.87㎡,平层,塔楼,南 北,钢混结构,精装,三梯六户,有,2022,6,15
4442,170857,81.0,10448,三阳郡都,新都,3室1厅1厨1卫,低楼层 (共16层),77.53㎡,平层,塔楼,西北,框架结构,精装,两梯六户,有,2022,6,9
4443,170857,125.0,15961,金科东方雅郡,龙泉驿,3室2厅1厨1卫,中楼层 (共32层),78.32㎡,平层,板塔结合,西北,钢混结构,精装,三梯八户,有,2022,6,5
4444,170857,318.0,23856,博瑞都市花园,青羊,3室2厅1厨2卫,高楼层 (共6层),133.3㎡,错层,板楼,南,钢混结构,精装,一梯两户,无,2022,6,10
4445,170857,158.0,18932,蓝光圣菲悦城二期,双流,3室1厅1厨1卫,中楼层 (共20层),83.46㎡,平层,塔楼,南,钢混结构,精装,两梯七户,有,2022,6,13
4446,170857,90.9,11133,传化国际新城,新都,3室2厅1厨1卫,高楼层 (共34层),81.65㎡,平层,板塔结合,东南 南,钢混结构,精装,两梯六户,有,2022,6,9
4447,170857,94.6,11160,美宸东方,龙泉驿,2室1厅1厨1卫,高楼层 (共18层),84.77㎡,平层,板塔结合,东,钢混结构,精装,两梯四户,有,2022,6,14
4448,170857,360.0,28189,凯德风尚,青羊,3室2厅1厨2卫,中楼层 (共19层),127.71㎡,平层,板塔结合,北,钢混结构,精装,两梯四户,有,2022,6,17
4449,170857,72.5,11237,肖家河东三巷1号,高新,2室2厅1厨1卫,中楼层 (共6层),64.52㎡,平层,板楼,南,砖混结构,简装,一梯两户,无,2022,6,15
4450,170857,158.0,18674,红牌楼广场,武侯,2室1厅1厨1卫,低楼层 (共17层),84.61㎡,平层,板楼,南 西南,钢混结构,简装,两梯七户,有,2022,6,6
4451,170857,188.0,23696,中铁骑士公馆,武侯,3室1厅1厨1卫,低楼层 (共18层),79.34㎡,平层,板塔结合,东,钢混结构,精装,两梯六户,有,2022,6,7
4452,170857,128.0,14191,合能橙中心,郫都,3室2厅1厨2卫,低楼层 (共18层),90.2㎡,平层,板楼,东北,钢混结构,精装,两梯十六户,有,2022,6,13
4453,170857,160.0,17038,保利林语溪一期,成华,3室1厅1厨2卫,低楼层 (共27层),93.91㎡,平层,板塔结合,南 北,钢混结构,精装,两梯六户,有,2022,6,12
4454,170857,135.0,15188,溪地湾,郫都,3室2厅1厨2卫,高楼层 (共33层),88.89㎡,平层,板塔结合,东南,钢混结构,精装,三梯六户,有,2022,6,16
4455,170857,135.0,19004,金楠缤纷,武侯,3室2厅1厨1卫,高楼层 (共16层),71.04㎡,平层,板塔结合,东南,框架结构,精装,三梯十户,有,2022,6,16
4456,170857,108.0,12311,朗诗未来家,郫都,3室2厅1厨2卫,中楼层 (共26层),87.73㎡,平层,板塔结合,西北,钢混结构,精装,两梯六户,有,2022,6,5
4457,170857,135.0,10320,观音阁后街1号,金牛,3室1厅1厨2卫,高楼层 (共7层),130.82㎡,平层,塔楼,南,混合结构,简装,一梯一户,无,2022,6,17
4458,170857,156.0,13714,家益庭园,双流,3室2厅1厨2卫,高楼层 (共18层),113.76㎡,平层,板塔结合,东南 南,钢混结构,精装,两梯三户,有,2022,6,13
4459,170857,145.0,14747,汇融悉尼湾达令港,新都,3室2厅1厨1卫,中楼层 (共29层),98.33㎡,平层,板塔结合,东,钢混结构,简装,三梯八户,有,2022,6,11
4460,170857,133.0,14954,缤纷翠微湖,新都,3室1厅1厨2卫,中楼层 (共30层),88.94㎡,平层,板楼,南,钢混结构,精装,两梯四户,有,2022,6,6
4461,170857,117.0,11870,成南领寓,天府新区,3室2厅1厨1卫,低楼层 (共31层),98.57㎡,平层,塔楼,东,钢混结构,简装,十梯四十七户,有,2022,6,17
4462,170857,76.0,12178,友盛幸福居,新都,3室1厅1厨1卫,高楼层 (共25层),62.41㎡,平层,塔楼,东北,钢混结构,简装,三梯十三户,有,2022,6,17
4463,170857,156.0,13714,家益庭园,双流,3室2厅1厨2卫,高楼层 (共18层),113.76㎡,平层,板塔结合,东南 南,钢混结构,精装,两梯三户,有,2022,6,13
4464,170857,145.0,14747,汇融悉尼湾达令港,新都,3室2厅1厨1卫,中楼层 (共29层),98.33㎡,平层,板塔结合,东,钢混结构,简装,三梯八户,有,2022,6,11
4465,170857,135.0,10320,观音阁后街1号,金牛,3室1厅1厨2卫,高楼层 (共7层),130.82㎡,平层,塔楼,南,混合结构,简装,一梯一户,无,2022,6,17
4466,170857,360.0,28189,凯德风尚,青羊,3室2厅1厨2卫,中楼层 (共19层),127.71㎡,平层,板塔结合,北,钢混结构,精装,两梯四户,有,2022,6,17
4467,170857,91.0,11987,河滨雅苑,锦江,3室1厅1厨1卫,中楼层 (共7层),75.92㎡,平层,板楼,东南,钢混结构,简装,一梯两户,无,2022,6,7
4468,170857,148.0,12616,花样年龙年中心三期,郫都,4室2厅1厨2卫,中楼层 (共26层),117.32㎡,平层,板塔结合,东北,钢混结构,精装,两梯六户,有,2022,6,4
4469,170857,158.0,17238,清溪雅筑,青羊,3室2厅1厨1卫,高楼层 (共18层),91.66㎡,平层,塔楼,北,钢混结构,精装,两梯七户,有,2022,6,16
4470,170857,98.0,11030,中冶中央公园,郫都,3室1厅1厨2卫,中楼层 (共32层),88.85㎡,平层,板塔结合,东南,钢混结构,精装,三梯八户,有,2022,6,5
4471,170857,133.0,14954,缤纷翠微湖,新都,3室1厅1厨2卫,中楼层 (共30层),88.94㎡,平层,板楼,南,钢混结构,精装,两梯四户,有,2022,6,6
4472,170857,135.0,12820,中和警官公寓,高新,3室1厅1厨1卫,低楼层 (共25层),105.31㎡,平层,板塔结合,西,钢混结构,精装,三梯八户,有,2022,6,11
4473,170857,132.0,17906,四季金悦,双流,3室1厅1厨1卫,中楼层 (共12层),73.72㎡,平层,板塔结合,南,钢混结构,精装,两梯六户,有,2022,6,15
4474,170857,197.0,17864,洲际银海湾,温江,3室2厅1厨2卫,低楼层 (共39层),110.28㎡,平层,板塔结合,东 西,钢混结构,精装,三梯五户,有,2022,6,14
4475,170857,288.0,22212,江郊庭院,青羊,3室2厅1厨2卫,低楼层 (共11层),129.66㎡,平层,板楼,西,钢混结构,精装,一梯两户,有,2022,6,15
4476,170857,103.0,11401,龙腾东麓城,龙泉驿,3室2厅1厨2卫,中楼层 (共33层),90.35㎡,平层,板塔结合,东南,钢混结构,精装,两梯六户,有,2022,6,2
4477,170857,119.5,10956,三盛都会城,龙泉驿,3室2厅1厨2卫,高楼层 (共33层),109.08㎡,平层,板塔结合,东南,钢混结构,精装,两梯四户,有,2022,6,6
4478,170857,445.0,28801,中德英伦联邦B区,高新,4室2厅1厨2卫,高楼层 (共49层),154.51㎡,平层,板塔结合,东,钢混结构,毛坯,三梯六户,有,2022,6,12
4479,170857,148.0,15043,保利爱尚里,新都,3室1厅1厨2卫,低楼层 (共31层),98.39㎡,平层,暂无数据,东,未知结构,精装,两梯六户,有,2022,6,3
4480,170857,186.0,17296,保利公园里,金牛,3室2厅1厨2卫,中楼层 (共28层),107.54㎡,平层,板楼,东南,框架结构,精装,两梯五户,有,2022,6,8
4481,170857,117.0,13147,源上湾万融城C区,新都,3室2厅1厨1卫,低楼层 (共21层),89㎡,平层,板楼,东南,框架结构,精装,两梯三户,有,2022,6,6
4482,170857,530.0,28058,西派城B区,武侯,4室2厅1厨3卫,中楼层 (共14层),188.9㎡,平层,板塔结合,东,钢混结构,精装,两梯两户,有,2022,6,11
4483,170857,89.0,9718,合能珍宝锦城,新都,3室2厅1厨1卫,高楼层 (共34层),91.59㎡,平层,板塔结合,西,钢混结构,简装,两梯三户,有,2022,6,3
4484,170857,96.8,11489,龙腾东麓城,龙泉驿,3室1厅1厨1卫,中楼层 (共33层),84.26㎡,平层,板塔结合,东南,钢混结构,简装,两梯六户,有,2022,6,12
4485,170857,46.8,5087,家珍花园,金堂,3室2厅1厨2卫,低楼层 (共6层),92㎡,平层,板楼,南,砖混结构,其他,一梯两户,暂无数据,2022,6,7
4486,170857,106.0,10503,源上湾万融城C区,新都,3室2厅1厨2卫,高楼层 (共32层),100.93㎡,平层,暂无数据,南,未知结构,毛坯,两梯七户,有,2022,6,3
4487,170857,122.0,12352,三盛都会城,龙泉驿,3室2厅1厨2卫,高楼层 (共33层),98.77㎡,平层,板塔结合,东南,钢混结构,精装,两梯四户,有,2022,6,9
4488,170857,60.0,4919,学府星天,金堂,3室2厅1厨2卫,高楼层 (共28层),122㎡,平层,板塔结合,东南,钢混结构,精装,两梯六户,有,2022,6,5
4489,170857,44.6,4709,金阳水景,金堂,2室2厅1厨1卫,中楼层 (共6层),94.72㎡,平层,暂无数据,东南,未知结构,精装,一梯两户,暂无数据,2022,6,6
4490,170857,110.0,10416,源上湾万融城C区,新都,3室1厅1厨2卫,中楼层 (共32层),105.61㎡,平层,暂无数据,南,未知结构,毛坯,两梯七户,有,2022,6,12
4491,170857,126.0,15087,隆基泰和铂悦山,龙泉驿,4室2厅1厨1卫,高楼层 (共32层),83.52㎡,平层,塔楼,东南,钢混结构,毛坯,两梯六户,有,2022,6,12
4492,170857,102.0,21105,罗马国际,青羊,1室0厅1厨1卫,中楼层 (共20层),48.33㎡,平层,板楼,东南,框架结构,简装,四梯二十一户,有,2022,6,30
4493,170857,68.0,12638,怡景城市花苑,郫都,2室2厅1厨1卫,中楼层 (共26层),53.81㎡,平层,塔楼,东南,框架结构,精装,三梯八户,有,2022,6,30
4494,170857,105.0,14439,一品天下C区,金牛,2室1厅1厨1卫,低楼层 (共9层),72.72㎡,平层,塔楼,东南,框架结构,精装,三梯十九户,有,2022,6,13
4495,170857,88.0,13815,麦田国际社区,新都,2室2厅1厨1卫,中楼层 (共18层),63.7㎡,平层,板塔结合,北,钢混结构,精装,两梯六户,有,2022,6,6
4496,170857,76.0,8840,博雅丽景,新都,2室2厅1厨1卫,低楼层 (共6层),85.98㎡,平层,板塔结合,南 北,混合结构,简装,十梯两户,有,2022,6,13
4497,170857,114.8,13249,雄飞翰林书院,双流,2室1厅1厨1卫,低楼层 (共2层),86.65㎡,平层,板楼,南,混合结构,精装,一梯一户,暂无数据,2022,6,12
4498,170857,61.0,10550,长兴苑,金牛,2室1厅1厨1卫,中楼层 (共6层),57.82㎡,平层,板楼,东南,砖混结构,精装,一梯两户,无,2022,6,14
4499,170857,98.0,13238,水岸东里,成华,2室1厅1厨1卫,高楼层 (共6层),74.03㎡,平层,板楼,南,钢混结构,精装,一梯三户,无,2022,6,5
4500,170857,99.0,20375,阳光100米娅中心二期,成华,1室1厅1厨1卫,高楼层 (共26层),48.59㎡,平层,塔楼,南,框架结构,精装,三梯十二户,有,2022,6,7
4501,170857,92.0,15004,西南财经大学教师宿舍,青羊,2室1厅1厨1卫,高楼层 (共7层),61.32㎡,平层,板塔结合,南,钢混结构,简装,一梯两户,无,2022,6,4
4502,170857,142.0,26385,中铁西城西苑,青羊,2室1厅1厨1卫,高楼层 (共15层),53.82㎡,平层,板塔结合,西,框架结构,精装,三梯十三户,有,2022,6,10
4503,170857,120.0,23650,蓝光金双楠二期,武侯,2室1厅1厨1卫,高楼层 (共27层),50.74㎡,平层,板塔结合,东南,钢混结构,精装,三梯八户,有,2022,6,4
4504,170857,182.0,22819,锦尚天华,高新,2室1厅1厨1卫,中楼层 (共34层),79.76㎡,平层,板塔结合,东,钢混结构,精装,两梯七户,有,2022,6,12
4505,170857,228.0,25951,齐力碧水湾,青羊,2室2厅1厨2卫,低楼层 (共18层),87.86㎡,平层,板楼,南,钢混结构,精装,两梯四户,有,2022,6,5
4506,170857,108.0,20935,冠城花园三期,青羊,1室1厅1厨1卫,中楼层 (共20层),51.59㎡,平层,塔楼,西南,框架结构,简装,两梯十二户,有,2022,6,14
4507,170857,48.0,6306,花乡民居,温江,2室1厅1厨1卫,中楼层 (共5层),76.12㎡,平层,板楼,东南,框架结构,精装,一梯两户,暂无数据,2022,6,10
4508,170857,58.0,13638,西华家园,青羊,1室1厅1厨1卫,高楼层 (共6层),42.53㎡,平层,板楼,南,混合结构,简装,一梯四户,无,2022,6,3
4509,170857,120.0,13212,润兰名居,高新,2室2厅1厨1卫,低楼层 (共6层),90.83㎡,平层,板楼,南 北,砖混结构,精装,一梯两户,暂无数据,2022,6,16
4510,170857,70.9,15057,海桐一期,锦江,2室1厅1厨1卫,中楼层 (共11层),47.09㎡,平层,板塔结合,东南,砖混结构,毛坯,一梯四户,有,2022,6,13
4511,170857,125.0,25111,财富中心,锦江,1室1厅0厨1卫,中楼层 (共30层),49.78㎡,平层,板塔结合,东南,框架结构,简装,四梯十七户,有,2022,6,17
4512,170857,86.5,10614,玉林人家,武侯,2室1厅1厨1卫,高楼层 (共7层),81.5㎡,平层,板楼,东南,混合结构,精装,一梯四户,无,2022,6,14
4513,170857,115.0,12610,水韵天府,金牛,3室1厅1厨1卫,中楼层 (共22层),91.2㎡,平层,塔楼,东北,框架结构,简装,两梯八户,有,2022,6,12
4514,170857,59.0,10862,府河小区(玻璃路),锦江,1室1厅1厨1卫,中楼层 (共7层),54.32㎡,平层,板楼,北,砖混结构,毛坯,一梯两户,无,2022,6,4
4515,170857,85.0,17451,时代凯悦,青羊,1室1厅1厨1卫,高楼层 (共40层),48.71㎡,平层,板塔结合,东南,框架结构,精装,六梯二十一户,有,2022,6,8
4516,170857,189.0,22611,浣花南路218号,青羊,2室1厅1厨1卫,高楼层 (共5层),83.59㎡,平层,板楼,南,砖混结构,简装,一梯两户,无,2022,6,7
4517,170857,56.5,6986,宏瑞阳光郦城,青白江,2室1厅1厨1卫,中楼层 (共18层),80.88㎡,平层,塔楼,南 北,钢混结构,精装,两梯四户,有,2022,6,11
4518,170857,91.0,13617,浣花小区,青羊,2室1厅1厨1卫,低楼层 (共6层),66.83㎡,平层,板楼,南,砖混结构,简装,一梯两户,无,2022,6,11
4519,170857,207.0,29593,华润二十四城六期,成华,2室1厅1厨1卫,中楼层 (共32层),69.95㎡,平层,板塔结合,东南,钢混结构,精装,两梯六户,有,2022,6,13
4520,170857,177.8,26944,华宇楠苑,武侯,2室2厅1厨1卫,中楼层 (共11层),65.99㎡,平层,板塔结合,东南,钢混结构,精装,一梯四户,有,2022,6,4
4521,170857,160.0,19506,千居朝阳,成华,2室2厅1厨1卫,中楼层 (共18层),82.03㎡,平层,塔楼,西,框架结构,精装,两梯四户,有,2022,6,15
4522,170857,45.0,10052,金福苑(青羊),青羊,1室1厅1厨1卫,中楼层 (共6层),44.77㎡,平层,板塔结合,东南,钢混结构,简装,一梯三户,无,2022,6,16
4523,170859,150.0,19473,北新苑,成华,2室1厅1厨1卫,中楼层 (共15层),77.03㎡,平层,板塔结合,东,钢混结构,精装,两梯五户,有,2022,6,18
4524,170859,71.0,14175,清水河畔,青羊,1室1厅1厨1卫,低楼层 (共23层),50.09㎡,平层,板塔结合,南,钢混结构,精装,两梯八户,有,2022,6,19
4525,170859,52.0,11459,星河路社区,金牛,1室1厅1厨1卫,低楼层 (共7层),45.38㎡,平层,板塔结合,东南,砖混结构,简装,一梯两户,无,2022,6,19
4526,170859,148.0,16505,西西学府里,金牛,2室1厅1厨1卫,中楼层 (共33层),89.67㎡,平层,板塔结合,东南,框架结构,精装,两梯五户,有,2022,6,21
4527,170859,98.8,11712,锦馨家园B区,锦江,2室2厅1厨1卫,低楼层 (共18层),84.36㎡,平层,板塔结合,北,钢混结构,简装,两梯四户,有,2022,6,20
4528,170859,125.0,13590,和信孔雀天成,温江,2室2厅1厨1卫,低楼层 (共33层),91.98㎡,平层,板塔结合,东南 南,钢混结构,其他,三梯七户,有,2022,6,23
4529,170859,51.0,10477,西安中路39号,金牛,2室1厅1厨1卫,中楼层 (共7层),48.68㎡,平层,板楼,东南,混合结构,简装,一梯四户,无,2022,6,22
4530,170859,102.0,15069,合能珍宝琥珀,温江,2室2厅1厨1卫,高楼层 (共34层),67.69㎡,平层,板塔结合,东南,钢混结构,精装,两梯八户,有,2022,6,23
4531,170859,76.0,14180,天鹅湖北苑,高新,1室1厅1厨1卫,中楼层 (共31层),53.6㎡,平层,板塔结合,北,框架结构,简装,三梯十二户,有,2022,6,23
4532,170859,145.0,21714,成功悦都,成华,2室2厅1厨1卫,中楼层 (共32层),66.78㎡,平层,塔楼,东南,钢混结构,精装,三梯六户,有,2022,6,23
4533,170859,68.0,9613,上锦颐园佳境,高新西,2室1厅1厨1卫,中楼层 (共26层),70.74㎡,平层,板楼,西南,钢混结构,精装,四梯十户,有,2022,6,23
4534,170859,79.9,14343,华林南苑,成华,1室1厅1厨1卫,高楼层 (共22层),55.71㎡,平层,板塔结合,东南,钢混结构,简装,两梯五户,有,2022,6,20
4535,170859,119.8,13602,和鸿天府金花,武侯,2室2厅1厨1卫,低楼层 (共16层),88.08㎡,平层,塔楼,南 北,钢混结构,简装,两梯四户,有,2022,6,22
4536,170859,61.0,13133,南方半岛花园,高新,1室1厅1厨1卫,中楼层 (共6层),46.45㎡,平层,板楼,南,混合结构,精装,一梯四户,无,2022,6,19
4537,170859,253.0,32688,翡翠城五期,锦江,2室1厅1厨1卫,低楼层 (共32层),77.4㎡,平层,塔楼,西 东,钢混结构,精装,三梯六户,有,2022,6,18
4538,170859,148.0,26662,华润二十四城二期,成华,2室2厅1厨1卫,中楼层 (共26层),55.51㎡,平层,板塔结合,南,钢混结构,精装,两梯八户,有,2022,6,23
4539,170859,182.0,23277,宏达世纪锦城,天府新区,2室1厅1厨1卫,中楼层 (共32层),78.19㎡,平层,板塔结合,西南,钢混结构,精装,三梯六户,有,2022,6,22
4540,170859,165.0,21329,琴台路5号,青羊,2室2厅1厨1卫,高楼层 (共5层),77.36㎡,平层,板楼,西南,砖混结构,简装,一梯两户,无,2022,6,25
4541,170859,260.0,29982,御龙山一期,成华,2室2厅1厨2卫,高楼层 (共30层),86.72㎡,平层,板塔结合,东南 西北,钢混结构,精装,两梯三户,有,2022,6,24
4542,170859,105.0,11860,黄忠芙蓉苑,金牛,2室1厅1厨1卫,中楼层 (共6层),88.54㎡,平层,板楼,西南,钢混结构,精装,一梯三户,无,2022,6,24
4543,170859,112.0,15746,华邑阳光里,郫都,2室2厅1厨2卫,中楼层 (共28层),71.13㎡,跃层,板塔结合,东北,钢混结构,精装,三梯十八户,有,2022,6,24
4544,170859,65.0,9688,壹号公馆,青羊,1室1厅0厨1卫,中楼层 (共29层),67.1㎡,平层,塔楼,西南,框架结构,简装,六梯二十七户,有,2022,6,19
4545,170859,65.0,9559,营通街16号,金牛,2室1厅1厨1卫,低楼层 (共7层),68㎡,平层,板楼,南,砖混结构,简装,一梯两户,无,2022,6,23
4546,170859,85.0,14817,堤亚纳河谷,新都,2室1厅1厨1卫,高楼层 (共28层),57.37㎡,平层,板楼,东南,钢混结构,精装,三梯八户,有,2022,6,23
4547,170859,110.0,12609,蓉铁花园,成华,2室1厅1厨1卫,中楼层 (共18层),87.24㎡,平层,板楼,东南,框架结构,精装,两梯四户,有,2022,6,22
4548,170859,114.0,13932,沙河路苑,成华,2室2厅1厨1卫,高楼层 (共18层),81.83㎡,平层,塔楼,东南,钢混结构,简装,两梯六户,有,2022,6,20
4549,170859,47.0,7141,江西街7号院,郫都,2室2厅1厨1卫,中楼层 (共6层),65.82㎡,平层,暂无数据,南,未知结构,简装,一梯两户,暂无数据,2022,6,24
4550,170859,124.0,14198,小天东巷90号,武侯,2室1厅1厨1卫,低楼层 (共7层),87.34㎡,平层,板楼,东南,砖混结构,简装,一梯两户,无,2022,6,24
4551,170859,92.0,14063,合能珍宝琥珀,温江,2室1厅1厨1卫,低楼层 (共27层),65.42㎡,平层,板塔结合,西,钢混结构,精装,三梯八户,有,2022,6,22
4552,170859,163.0,26774,鲁能公馆,成华,2室1厅1厨1卫,中楼层 (共32层),60.88㎡,平层,板塔结合,南,钢混结构,精装,两梯六户,有,2022,6,20
4553,170860,206.0,19517,华润翠林华庭,成华,3室2厅1厨2卫,中楼层 (共16层),105.55㎡,平层,塔楼,南,钢混结构,简装,两梯六户,有,2022,6,24
